popup_name	blog_post_url	popup_version|start_date|popup_category	popup_header	popup_description	popup_image_url	popup_title	views	registrations
bookly Book Editor Charlie (Photo 1)	https://blog.bookly.com/how-to-write-a-nonfiction-book/	"[""B"",""2020-02-13"",""Perfecting your Craft, Understanding Publishing""]"	"
Write. Edit. Format. All for free."	"
Sign up to use bookly's acclaimed book-writing app for free"	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/RBE-Modal-300x200.jpg	How to Write a Nonfiction Book in 9 Steps: Finally Finish That Manuscript!	70	21
bookly Book Editor Charlie (Photo 1)	https://blog.bookly.com/literary-devices/	"[""B"",""2020-05-07"",""Perfecting your Craft""]"	"
Write. Edit. Format. All for free."	"
Sign up to use bookly's acclaimed book-writing app for free"	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/RBE-Modal-300x200.jpg	45+ Literary Devices and Terms Every Writer Should Know	45101	147
bookly Book Editor Charlie (Photo 1)	https://blog.bookly.com/literary-devices/	"[""B"",""2020-05-07"",""Perfecting your Craft""]"	"
Write. Edit. Format. All for free."	"
Sign up to use bookly's acclaimed book-writing app for free"	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/RBE-Modal-300x200.jpg	Más de 45 dispositivos y términos literarios que todo escritor debe saber	21	0
bookly Book Editor Charlie (Photo 1)	https://blog.bookly.com/literary-devices/	"[""B"",""2020-05-07"",""Perfecting your Craft""]"	"
写。编辑。格式。全部免费。"	"
注册以免费使用bookly广受赞誉的写书应用程序"	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/RBE-Modal-300x200.jpg	45+ Literary Devices and Terms Every Writer Should Know	21	0
bookly Book Editor Charlie (Photo 1)	https://blog.bookly.com/literary-devices//	"[""B"",""2020-05-07"",""Perfecting your Craft""]"	"
Write. Edit. Format. All for free."	"
Sign up to use bookly's acclaimed book-writing app for free"	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/RBE-Modal-300x200.jpg	45+ Literary Devices and Terms Every Writer Should Know	7742	126
bookly Book Editor Charlie (Photo 1)	https://blog.bookly.com/literary-devices//	"[""B"",""2020-05-07"",""Perfecting your Craft""]"	"
Write. Edit. Format. All for free."	"
Sign up to use bookly's acclaimed book-writing app for free"	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/RBE-Modal-300x200.jpg	﻿​​45+ Literary Devices and Terms Every Writer Should Know	21	0
bookly Book Editor Delta	https://blog.bookly.com/character-name-generator/language/japanese/	"[""B"",""2020-05-05"",""generator""]"	Because you deserve better than Microsoft Word	"Write, edit, and format your book for free with bookly&#39;s acclaimed writing app. Sign up and start using it today."	https://blog-cdn.bookly.com/directories/admin/modal/45/medium_96344aff21e1f1095a17ad593e4c1e53.jpg	Japanese Name Generator • The ULTIMATE Bank of 50,000+ Names	21	0
bookly Book Editor Delta	https://blog.bookly.com/character-name-generator/medieval/old-english/	"[""B"",""2020-05-05"",""generator""]"	Because you deserve better than Microsoft Word	"Write, edit, and format your book for free with bookly&#39;s acclaimed writing app. Sign up and start using it today."	https://blog-cdn.bookly.com/directories/admin/modal/45/medium_96344aff21e1f1095a17ad593e4c1e53.jpg	Old English Name Generator • The ULTIMATE Bank of 50,000+ Names	21	0
bookly Book Editor Delta	https://blog.bookly.com/upmarket-fiction/	"["""",""2019-12-13"",""Understanding Publishing""]"	"
Because you deserve better than Microsoft Word"	"
Write, edit, and format your book for free with bookly's acclaimed writing app. Sign up and start using it today."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/RBE-Modal-300x200.jpg	What is Upmarket Fiction — and Should You Write It?	938	0
bookly Book Editor Echo (Photo 1)	https://blog.bookly.com/how-to-write-a-fight-scene/	"[""A"",""2019-10-22"",""Perfecting your Craft""]"	"
Turn your stories into a professional book for FREE"	"
Sign up to access bookly’s acclaimed book formatting tool for free."	https://blog.bookly.com/wp-content/uploads/2019/04/RBE-Modal-300x200.jpg	Como escrever uma cena de luta: 5 etapas simples para lutas cheias de ação	21	0
bookly Book Editor Echo (Photo 1)	https://blog.bookly.com/how-to-write-a-fight-scene/	"[""A"",""2019-10-22"",""Perfecting your Craft""]"	"
Turn your stories into a professional book for FREE"	"
Sign up to access bookly’s acclaimed book formatting tool for free."	https://blog.bookly.com/wp-content/uploads/2019/04/RBE-Modal-300x200.jpg	How to Write a Fight Scene: 5 Simple Steps To Action-Filled Fights	574	0
bookly Book Editor Echo (Photo 1)	https://blog.bookly.com/how-to-write-a-fight-scene/	"[""B"",""2019-10-22"",""Perfecting your Craft""]"	"
Turn your stories into a professional book for FREE"	"
Sign up to access bookly’s acclaimed book formatting tool for free."	https://blog.bookly.com/wp-content/uploads/2019/04/RBE-Modal-300x200.jpg	How to Write a Fight Scene: 5 Simple Steps To Action-Filled Fights	707	0
bookly Book Editor Foxtrot	https://blog.bookly.com/best-books-on-writing/	"[""B"",""2020-02-17"",""Perfecting your Craft""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	The 15 Best Books on Writing: A Reading List for Novelists	490	0
bookly Book Editor Foxtrot	https://blog.bookly.com/bookbaby/	"[""B"",""2020-05-06"",""Understanding Publishing""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	BookBaby Review: Read This First (+ Promo Codes!)	665	21
bookly Book Editor Foxtrot	https://blog.bookly.com/bookbaby//	"[""B"",""2020-05-06"",""Understanding Publishing""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	BookBaby Review: Read This First (+ Promo Codes!)	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/category/bookly-success-stories/	"[""B"",""2020-02-13"",""From our Authors""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	From Our Authors • The bookly Blog	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/creative-nonfiction/	"[""B"",""2020-02-29"",""Understanding Publishing""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	What is Creative Nonfiction? Memoirs, Literary Journalism, and More!	273	0
bookly Book Editor Foxtrot	https://blog.bookly.com/guide/nanowrimo/preptober/	"[""B"",""2020-02-28"",""Perfecting your Craft""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	Preptober: 15 Steps for Conquering NaNoWriMo in 2020	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/hemingway-app-review/	"[""B"",""2020-03-13"",""Understanding Publishing""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	Hemingway App Review: Will it REALLY Improve Your Writing?	1225	21
bookly Book Editor Foxtrot	https://blog.bookly.com/hemingway-app-review/	"[""B"",""2020-03-13"",""Understanding Publishing""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	Recenzja aplikacji Hemingway: Czy NAPRAWDĘ poprawi Twoje pisanie?	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/hemingway-app-review/	"[""B"",""2020-03-13"",""Understanding Publishing""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	Обзор приложения Hemingway: действительно ли это улучшит ваше письмо?	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/hemingway-app-review/	"[""B"",""2020-03-13"",""Understanding Publishing""]"	"
Абсолютное бесплатное приложение для письма"	"
Попробуйте bookly Book Editor: бесплатное приложение для письма, которое ежедневно используют тысячи авторов."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	Обзор приложения Hemingway: действительно ли это улучшит ваше письмо?	21	21
bookly Book Editor Foxtrot	https://blog.bookly.com/how-to-start-writing-a-book/	"[""B"",""2020-05-25"",""Perfecting your Craft""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	How to Start Writing a Book: 4 Simple Steps to Get You Started	105	35
bookly Book Editor Foxtrot	https://blog.bookly.com/how-to-write-a-memoir/	"[""A"",""2020-05-07"",""Perfecting your Craft""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	How to Write a Memoir: Tell Your Amazing Story in 8 Steps	1120	0
bookly Book Editor Foxtrot	https://blog.bookly.com/how-to-write-a-nonfiction-book/	"[""A"",""2020-02-13"",""Perfecting your Craft, Understanding Publishing""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	How to Write a Nonfiction Book in 9 Steps: Finally Finish That Manuscript!	91	0
bookly Book Editor Foxtrot	https://blog.bookly.com/how-to-write-a-short-story/	"[""B"",""2020-02-17"",""Perfecting your Craft""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	How to Write a Short Story in 7 Steps	18081	364
bookly Book Editor Foxtrot	https://blog.bookly.com/how-to-write-a-short-story/	"[""B"",""2020-02-17"",""Perfecting your Craft""]"	"
أفضل تطبيق مجاني للكتابة"	"
جرب محرر bookly Book Editor: تطبيق الكتابة المجاني الذي يستخدمه آلاف المؤلفين كل يوم."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	كيف تكتب قصة قصيرة في 7 خطوات	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/how-to-write-a-short-story//	"[""B"",""2020-02-17"",""Perfecting your Craft""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	How to Write a Short Story in 7 Steps	217	0
bookly Book Editor Foxtrot	https://blog.bookly.com/learning/courses/writing/short-story/building-characters/	"[""B"",""2020-03-02"",""""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	Building Characters • How to Craft a Killer Short Story	35	0
bookly Book Editor Foxtrot	https://blog.bookly.com/learning/courses/writing/short-story/editing-your-work/	"[""B"",""2020-03-02"",""""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	Editing Your Work • How to Craft a Killer Short Story	70	0
bookly Book Editor Foxtrot	https://blog.bookly.com/learning/courses/writing/short-story/embracing-the-restrictions/	"[""B"",""2020-03-02"",""""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	Embracing the Restrictions • How to Craft a Killer Short Story	56	0
bookly Book Editor Foxtrot	https://blog.bookly.com/learning/courses/writing/short-story/exploring-your-topic/	"[""B"",""2020-03-02"",""""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	Exploring Your Topic • How to Craft a Killer Short Story	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/learning/courses/writing/short-story/introduction-to-short-story-writing/	"[""B"",""2020-03-02"",""""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	Introduction to Short Story Writing • How to Craft a Killer Short Story	217	0
bookly Book Editor Foxtrot	https://blog.bookly.com/learning/courses/writing/short-story/stepping-back-after-the-first-draft/	"[""B"",""2020-03-02"",""""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	Stepping Back After the First Draft • How to Craft a Killer Short Story	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/learning/courses/writing/short-story/submitting-your-work/	"[""B"",""2020-03-02"",""""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	Submitting Your Work • How to Craft a Killer Short Story	21	21
bookly Book Editor Foxtrot	https://blog.bookly.com/make-a-book/	"[""B"",""2020-03-13"",""Book Design""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	How to Make a Book in 5 Ultra-Simple Steps	1729	21
bookly Book Editor Foxtrot	https://blog.bookly.com/make-a-book//	"[""B"",""2020-03-13"",""Book Design""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	How to Make a Book in 5 Ultra-Simple Steps	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/making-my-book-available-in-print/	"[""B"",""2020-02-13"",""From our Authors""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	"How Making My Book Available in Print Landed It In ""The Guardian"""	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/novlr/	"[""A"",""2020-05-22"",""Understanding Publishing""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	Novlr Review: The Best Writing Software for You?	35	21
bookly Book Editor Foxtrot	https://blog.bookly.com/passive-voice-active/	"[""A"",""2020-02-29"",""Perfecting your Craft""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	Passive Voice vs. Active Voice: FINALLY Understand the Difference	364	0
bookly Book Editor Foxtrot	https://blog.bookly.com/steps-for-putting-together-a-great-anthology/	"[""B"",""2020-02-13"",""Understanding Publishing""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	Steps for Putting Together a Great Anthology	364	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-apps/	"[""A"",""2020-03-03"",""Perfecting your Craft""]"	"
Aplikasi Menulis Ultimate GRATIS"	"
Coba bookly Book Editor: aplikasi penulisan gratis yang digunakan oleh ribuan penulis setiap hari."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	16 Aplikasi Penulisan Terbaik untuk Meningkatkan Kemampuan Menulis Anda pada tahun 2020	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-apps/	"[""A"",""2020-03-03"",""Perfecting your Craft""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	The 16 Best Writing Apps to Boost Your Writing in 2020	1134	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-apps/	"[""A"",""2020-06-05"",""Perfecting your Craft""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	The 16 Best Writing Apps to Boost Your Writing in 2020	3899	56
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-apps//	"[""A"",""2020-03-03"",""Perfecting your Craft""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	The 16 Best Writing Apps to Boost Your Writing in 2020	56	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-apps//	"[""A"",""2020-06-05"",""Perfecting your Craft""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	The 16 Best Writing Apps to Boost Your Writing in 2020	91	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-exercises/	"[""A"",""2020-05-05"",""generator""]"	The Ultimate FREE Writing App	Try the bookly Book Editor: the free writing app used by thousands of authors every day.	https://blog-cdn.bookly.com/directories/admin/modal/56/medium_dae3a76146ea8d7f0b1002b69c225b41.jpg	The Ultimate List of 100+ Creative Writing Exercises for Fiction Writers	1988	56
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-exercises//	"[""A"",""2020-05-05"",""generator""]"	The Ultimate FREE Writing App	Try the bookly Book Editor: the free writing app used by thousands of authors every day.	https://blog-cdn.bookly.com/directories/admin/modal/56/medium_dae3a76146ea8d7f0b1002b69c225b41.jpg	The Ultimate List of 100+ Creative Writing Exercises for Fiction Writers	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-exercises/character-development/	"[""A"",""2020-05-05"",""generator""]"	The Ultimate FREE Writing App	Try the bookly Book Editor: the free writing app used by thousands of authors every day.	https://blog-cdn.bookly.com/directories/admin/modal/56/medium_dae3a76146ea8d7f0b1002b69c225b41.jpg	Character Development Writing Exercises	105	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-exercises/dialogue/	"[""A"",""2020-05-05"",""generator""]"	The Ultimate FREE Writing App	Try the bookly Book Editor: the free writing app used by thousands of authors every day.	https://blog-cdn.bookly.com/directories/admin/modal/56/medium_dae3a76146ea8d7f0b1002b69c225b41.jpg	Dialogue Writing Exercises	105	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-exercises/outlining/	"[""A"",""2020-05-05"",""generator""]"	The Ultimate FREE Writing App	Try the bookly Book Editor: the free writing app used by thousands of authors every day.	https://blog-cdn.bookly.com/directories/admin/modal/56/medium_dae3a76146ea8d7f0b1002b69c225b41.jpg	Outlining Writing Exercises	91	21
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-exercises/page/16/	"[""A"",""2020-05-05"",""generator""]"	The Ultimate FREE Writing App	Try the bookly Book Editor: the free writing app used by thousands of authors every day.	https://blog-cdn.bookly.com/directories/admin/modal/56/medium_dae3a76146ea8d7f0b1002b69c225b41.jpg	The Ultimate List of 100+ Creative Writing Exercises for Fiction Writers	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-exercises/page/2/	"[""A"",""2020-05-05"",""generator""]"	The Ultimate FREE Writing App	Try the bookly Book Editor: the free writing app used by thousands of authors every day.	https://blog-cdn.bookly.com/directories/admin/modal/56/medium_dae3a76146ea8d7f0b1002b69c225b41.jpg	The Ultimate List of 100+ Creative Writing Exercises for Fiction Writers	35	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-exercises/page/3/	"[""A"",""2020-05-05"",""generator""]"	The Ultimate FREE Writing App	Try the bookly Book Editor: the free writing app used by thousands of authors every day.	https://blog-cdn.bookly.com/directories/admin/modal/56/medium_dae3a76146ea8d7f0b1002b69c225b41.jpg	The Ultimate List of 100+ Creative Writing Exercises for Fiction Writers	56	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-exercises/page/5/	"[""A"",""2020-05-05"",""generator""]"	The Ultimate FREE Writing App	Try the bookly Book Editor: the free writing app used by thousands of authors every day.	https://blog-cdn.bookly.com/directories/admin/modal/56/medium_dae3a76146ea8d7f0b1002b69c225b41.jpg	The Ultimate List of 100+ Creative Writing Exercises for Fiction Writers	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-exercises/page/7/	"[""A"",""2020-05-05"",""generator""]"	The Ultimate FREE Writing App	Try the bookly Book Editor: the free writing app used by thousands of authors every day.	https://blog-cdn.bookly.com/directories/admin/modal/56/medium_dae3a76146ea8d7f0b1002b69c225b41.jpg	The Ultimate List of 100+ Creative Writing Exercises for Fiction Writers	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-exercises/plot-development/	"[""A"",""2020-05-05"",""generator""]"	The Ultimate FREE Writing App	Try the bookly Book Editor: the free writing app used by thousands of authors every day.	https://blog-cdn.bookly.com/directories/admin/modal/56/medium_dae3a76146ea8d7f0b1002b69c225b41.jpg	Plot Development Writing Exercises	105	21
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-exercises/plot-development/page/3/	"[""A"",""2020-05-05"",""generator""]"	The Ultimate FREE Writing App	Try the bookly Book Editor: the free writing app used by thousands of authors every day.	https://blog-cdn.bookly.com/directories/admin/modal/56/medium_dae3a76146ea8d7f0b1002b69c225b41.jpg	Plot Development Writing Exercises	35	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-exercises/setting/	"[""A"",""2020-05-05"",""generator""]"	The Ultimate FREE Writing App	Try the bookly Book Editor: the free writing app used by thousands of authors every day.	https://blog-cdn.bookly.com/directories/admin/modal/56/medium_dae3a76146ea8d7f0b1002b69c225b41.jpg	Setting Writing Exercises	161	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-exercises/setting/page/2/	"[""A"",""2020-05-05"",""generator""]"	The Ultimate FREE Writing App	Try the bookly Book Editor: the free writing app used by thousands of authors every day.	https://blog-cdn.bookly.com/directories/admin/modal/56/medium_dae3a76146ea8d7f0b1002b69c225b41.jpg	Setting Writing Exercises	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-exercises/writer-s-block/	"[""A"",""2020-05-05"",""generator""]"	The Ultimate FREE Writing App	Try the bookly Book Editor: the free writing app used by thousands of authors every day.	https://blog-cdn.bookly.com/directories/admin/modal/56/medium_dae3a76146ea8d7f0b1002b69c225b41.jpg	Writer's Block Writing Exercises	182	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-exercises/writer-s-block/page/2/	"[""A"",""2020-05-05"",""generator""]"	The Ultimate FREE Writing App	Try the bookly Book Editor: the free writing app used by thousands of authors every day.	https://blog-cdn.bookly.com/directories/admin/modal/56/medium_dae3a76146ea8d7f0b1002b69c225b41.jpg	Writer's Block Writing Exercises	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-podcasts/	"[""A"",""2020-02-13"",""Perfecting your Craft, Understanding Publishing""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	30+ Writing Podcasts You Should Be Listening To	70	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-tools/	"[""B"",""2020-05-07"",""Perfecting your Craft""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	2020'nin En İyi Yazma Araçları: Yazarlar İçin Bir Kılavuz	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-tools/	"[""B"",""2020-05-07"",""Perfecting your Craft""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	The 21 Best Writing Tools of 2020: A Guide for Writers	3696	21
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-tools/	"[""B"",""2020-05-07"",""Perfecting your Craft""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	﻿﻿​​The 21 Best Writing Tools of 2020: A Guide for Writers	21	0
bookly Book Editor Foxtrot	https://blog.bookly.com/writing-tools//	"[""B"",""2020-05-07"",""Perfecting your Craft""]"	"
The Ultimate FREE Writing App"	"
Try the bookly Book Editor: the free writing app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	The 21 Best Writing Tools of 2020: A Guide for Writers	91	0
bookly Book Editor Foxtrot (Format)	https://blog.bookly.com/copyright-page/	"[""B"",""2020-06-12"",""Understanding Publishing""]"	"
The Ultimate FREE Book-Formatting App"	"
Try bookly's Book Editor: the free formatting app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	How to Create a Copyright Page in 5 Minutes (with Template)	574	21
bookly Book Editor Foxtrot (Format)	https://blog.bookly.com/copyright-page/	"[""B"",""2020-06-12"",""Understanding Publishing""]"	"
The Ultimate FREE Book-Formatting App"	"
Try bookly's Book Editor: the free formatting app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	﻿﻿​​​How to Create a Copyright Page in 5 Minutes (with Template)	21	0
bookly Book Editor Foxtrot (Format)	https://blog.bookly.com/copyright-page//	"[""B"",""2020-06-12"",""Understanding Publishing""]"	"
The Ultimate FREE Book-Formatting App"	"
Try bookly's Book Editor: the free formatting app used by thousands of authors every day."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/RBE_laptop1-300x200.jpg	How to Create a Copyright Page in 5 Minutes (with Template)	147	0
